date,category,title,url,summary
2025.04.30,イベント/コラボ,星街すいせいと音楽の軌跡をたどる初の単独展覧会「SUISEI ARCHIVES」を池袋PARCO、名古屋PARCOにて開催！,https://hololive.hololivepro.com/news/20250430-01-336/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）が運営するVTuber事務所「ホロライブプロダクション」に所属する星街すいせいの初の単独展覧会「SUISEI ARCHIVES」をPARCO FACTORY（池袋PARCO 本館7F)・PARCO GALLERY（名古屋PARCO 西館6F)の2店舗にて開催することお知らせいたします。 【開催期間】 PARCO FACTORY（池袋PARCO 本館7F) ： 2025年5月16日（金）～2025年6月9日（月）
2025.05.02,LIVE / イベント/コラボ,「ホロライブ」がマーベル・スタジオ最新作『サンダーボルツ*』のオマージュポスター＆予告編動画企画を実施！,https://hololive.hololivepro.com/news/20250502-01-337/,カバー株式会社（本社：東京都区港区、代表取締役社長：谷郷元昭）が運営するVTuber事務所「ホロライブプロダクション」に所属する白上フブキ、アキ・ローゼンタール、赤井はあと、さくらみこ、天音かなた、獅白ぼたん、ラプラス・ダークネスの7名が、ウォルト・ディズニー・ジャパン株式会社（本社：東京都港区）配給の本日5月2日（金）公開映画『サンダーボルツ*』とのスペシャルコラボレーション企画を実施することが決定いたしました。 本企画では、7名の個性あふれるホロライブメンバーが、映画『サンダーボルツ*』の複雑な関係性を表す構図をオマージュしたオリジナルポスターを制作しました。 過去に悪事を犯しながらも、アベンジャーズに代わって世界に襲いかかる危機に立ち向かうことになった『サンダーボルツ*』の【最強じゃない ヒーローじゃない でも、やるしかない】というキャッチコピーをリスペクトし、【配信じゃない ライブじゃない でも、やるしかない】という普段の活動とは異なる事態に立ち向かうキャッチコピーで、「ホロボルツ*」のメンバーが挑戦していく姿勢を表しています。
2025.05.04,LIVE / 音楽,「大神ミオ」8月20日に2ndアルバムリリース決定！9月10日に大神ミオ 1st Live.「Our Sparkle」開催！,https://hololive.hololivepro.com/news/20250504-01-338/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「大神ミオ」の2nd Album『My Sparkle』が2025年8月20日（水）にリリースし、大神ミオ 1st Live.「Our Sparkle」が同年9月10日（水）に「ぴあアリーナMM 」での開催が決定したことをお知らせいたします。 YouTube登録者数129万人を誇るホロライブ所属VTuber大神ミオが、待望の2ndアルバムをリリース！ また、2025年9月10日（水）にぴあアリーナMMにて大神ミオ 1st Live.「Our Sparkle」の開催も決定！
2025.05.29,グッズ/ショップ,関西エリア初出店！「ホロライブプロダクション」の公式ショップ「hololive production official shop in Osaka Umeda」オープン決定！,https://hololive.hololivepro.com/news/20250529-01-339/,カバー株式会社（本社：東京都港区、代表取締役社⻑：⾕郷元昭）は、2025年6月27日（金）から『阪急三番街』にて「ホロライブプロダクション」の公式ショップ「hololive production official shop in Osaka Umeda」（ホロライブプロダクション オフィシャルショップ イン オオサカ ウメダ）を株式会社キデイランド（本社：東京都千代田区、代表取締役社⻑：津村孝彦）の協力運営の元、期間限定でオープンいたします。 関西エリアで初出店となる「hololive production official shop in Osaka Umeda」をオープンします。全国で2店舗目の展開となります。 当ショップでは、三九呂さんとむぎたさん描き下ろしのビジュアルを使用したオリジナル新商品を販売いたします。
2025.05.31,LIVE / グッズ/ショップ,「天音かなた」1stソロライブ＠有明アリーナ 情報解禁！,https://hololive.hololivepro.com/news/20250531-01-340/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する女性VTuberグループ「ホロライブ」所属の「天音かなた」の初のソロライブ Amane Kanata 1st Solo Live “LOCK ON” が2025年8月13日（水）に「有明アリーナ」での開催が決定したことをお知らせいたします。 本ライブは、「ホロライブ」所属「天音かなた」1stソロライブです。 本日5月31日（土）より現地会場指定席チケットの1次先行（抽選）が開始とともに、「SPWN」「ZAIKO」にて配信チケットの販売が開始いたしました。
2025.06.09,イベント/コラボ,「ロサンゼルス・ドジャース」と 「ホロライブプロダクション」の第2回コラボレーション企画「hololive night」開催決定！MLB史上初、ドジャースタジアムからのVTuber生配信企画も,https://hololive.hololivepro.com/news/20250609-01-341/,カバー株式会社（本社：東京都港区、代表取締役：谷郷元昭）は、MLBチーム「ロサンゼルス・ドジャース」と「ホロライブプロダクション」の第2回コラボレーション企画「hololive night」を、現地時間2025年7月5日（土）午後4時15分に開催する事をお知らせいたします。 「hololive night」の開催は、昨年2024年7月に続き2回目となります。 試合当日は、ホロライブEnglish所属タレント「一伊那尓栖（にのまえ いなにす）」「IRyS（あいりす）」「古石ビジュー（こせき びじゅー）」の試合開始アナウンスやエールビデオ、7回裏に行われる「Take Me Out to The Ball Game」歌唱をはじめ、会場内での等身大パネル展示など、野球観戦を盛り上げる様々な企画を実施いたします。
2025.06.16,イベント/コラボ,「ホロライブEnglish -Justice-」4名の3Dお披露目配信が決定！,https://hololive.hololivepro.com/news/20250616-02-73/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブプロダクション」傘下の英語圏で活動中のVTuberユニット「ホロライブEnglish -Justice-」において、同グループ所属の「エリザベス・ローズ・ブラッドフレイム」、「ジジ・ムリン」、「セシリア・イマーグリーン」、「ラオーラ・パンテーラ」の3Dモデルお披露目配信が決定したことをお知らせいたします。 お披露目配信は、各タレントのYouTubeチャンネルにて、8月2日（土）、8月3日（日）、8月9日（土）、8月10日（日）の4日間にわたって実施いたします。また、8月17日（日）には「ホロライブEnglish -Justice-」所属メンバーによるスペシャル3Dコラボ配信も予定しております。 「ホロライブEnglish -Justice-」のメンバーによる3Dお披露目およびコラボ配信では、各タレントの個性を活かした多彩なコンテンツやパフォーマンスが披露されますので、この機会にぜひご視聴ください。
2025.06.16,LIVE / イベント/コラボ / 音楽,「ホロライブEnglish」3回目の全体ライブ『hololive English 3rd Concert -All for One- 』開催決定！,https://hololive.hololivepro.com/news/20250616-01-342/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、弊社が運営する「ホロライブプロダクション」傘下の英語圏向けVTuberグループ「ホロライブEnglish」において、3回目の全体ライブイベント『hololive English 3rd Concert -All for One- 』を、現地時間2025年8月23～24日に「Radio City Music Hall（アメリカ・ニューヨーク）」にて開催する事をお知らせいたします。 本公演には、ホロライブEnglishのメンバーに加え、2025年8月に3Dのお披露目を予定している「ホロライブEnglish -Justice-」のメンバーも出演いたします。3Dデビューに関する詳細は、 こちら をご覧ください。 ■当社代表取締役社長 谷郷からのコメント
2025.06.17,音楽,一緒にStationheadでリスニングパーティーをしよう！,https://hololive.hololivepro.com/news/20250617-01-343/,世界中の音楽ファンがつながるオンライン空間「Stationhead」で、楽曲を一緒に聴きましょう！ リスニングパーティーに参加する際には、ぜひこちらの使用方法をご確認ください。 「Stationhead」 登録方法
2025.06.20,その他,ホロライブ新規オーディション開催中！ホロライブメンバーのデビュー秘話も公開！,https://hololive.hololivepro.com/news/20250620-01-344/,カバー株式会社（本社：東京都港区、代表取締役社長：谷郷元昭）は、新規タレントオーディションの開催をお知らせいたします。あわせて、ホロライブ所属タレントがデビュー時の思い出を語るインタビューを公開いたします。 ホロライブプロダクションでは、新たな才能の発掘のため、タレントオーディションを開催しております。 多彩な才能とエンターテイナーとしての夢や情熱を持って、世界中が愛するカルチャーづくりに挑戦する意思のある方からのご応募をお待ちしております。
